id,dateAdded,dateUpdated,address,categories,primaryCategories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVzBASWBFcQ3k02bBbXI,2017-06-19T15:38:16Z,2018-06-26T02:59:31Z,5900 N Port Washington Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Milwaukee,US,us/wi/milwaukee/5900nportwashingtonrd/-991318967,43.122832,-87.913369,,3.79,3.79,USD,Super Slices  34 Pound Of Pizza,Rocky Rococo,53217,USD,0,25,WI
AVzBASWBFcQ3k02bBbXI,2017-06-19T15:38:16Z,2018-06-26T02:59:31Z,5900 N Port Washington Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Milwaukee,US,us/wi/milwaukee/5900nportwashingtonrd/-991318967,43.122832,-87.913369,,1.69,1.69,USD,Rockyampaposs Thin Crust Pizza  XCheese,Rocky Rococo,53217,USD,0,25,WI
AVzBASWBFcQ3k02bBbXI,2017-06-19T15:38:16Z,2018-06-26T02:59:31Z,5900 N Port Washington Rd,"Restaurant,Pizza Place",Accommodation & Food Services,Milwaukee,US,us/wi/milwaukee/5900nportwashingtonrd/-991318967,43.122832,-87.913369,,8.49,8.49,USD,Rockyampaposs Thin Crust Pizza  Cheese,Rocky Rococo,53217,USD,0,25,WI
AVweHi7CIN2L1WUf2I4H,2015-11-08T18:19:45Z,2018-06-25T09:30:34Z,326 Dekalb Ave,"Pizza,Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Brooklyn,US,us/ny/brooklyn/326dekalbave/607718351,40.689665,-73.965454,,5,5,USD,Mini Pizza,Luigi's Pizzeria,11205,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,9.95,9.95,USD,4 Gusti Mushrooms Personal Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,20,20,USD,Pizza Contadina,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,22,22,USD,Buffalo Chicken Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,18.9,18.9,USD,Pizza Primavera Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,18.25,18.25,USD,Sicilian 1 Topping Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,19,19,USD,Vegetarian Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,20,20,USD,Pizza Pescatore,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,20,20,USD,Crispino Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,14.75,14.75,USD,Grandma Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,2.45,2.45,USD,Pizza Slice,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,15.45,15.45,USD,Pizza Primavera,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,6.95,6.95,USD,Pizza Primavera,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,15.45,15.45,USD,White Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,15.45,15.45,USD,Vegetarian Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,14.95,14.95,USD,Salad Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,20,20,USD,Portobello Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,22,22,USD,BBQ Chicken Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,8.95,8.95,USD,Mr Joe39s Margherita Personal Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,20,20,USD,Pizza Rustica,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,7.5,7.5,USD,Pizza Quattro Gusti,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,22,22,USD,Sicilian Upside down Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,7.5,7.5,USD,Pizza Bianca Neve,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,5.5,5.5,USD,Sausage and Peppers Pizza Rolls,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,15,15,USD,Veal Pizzaiola,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,15,15,USD,Sicilian Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,20,20,USD,Pizza Fra Diavolo,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,20,20,USD,3 Toppings or More Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,9.95,9.95,USD,Salad Scolina Personal Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,20,20,USD,Pizza Fra Diavolo,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,18.95,18.95,USD,Mediterranean Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,22,22,USD,Chicken Parmigiana Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwclIXJ_7pvs4fzwrVO,2016-04-10T07:44:07Z,2018-06-25T09:29:31Z,1048 Old Country Rd,"Restaurant,Pizza Place,Restaurants",Accommodation & Food Services,Plainview,US,us/ny/plainview/1048oldcountryrd/706801811,40.775967,-73.471761,,20,20,USD,Chicken Marsala Pizza,Mr Joe's Pizzeria Restaurant,11803,USD,0,25,NY
AVwci6uZ_7pvs4fzwSM-,2016-05-15T05:57:32Z,2018-06-25T09:00:30Z,25680 Highway 290,"Pizza,Restaurant,International restaurants,Pizza Place and Salad Place,Salad Place,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Cypress,US,us/tx/cypress/25680highway290/1476278484,29.97574,-95.69769,,16,16,USD,Pizza Filetto,Candelari's Pizzeria,77429,USD,25,40,TX
AVwci6uZ_7pvs4fzwSM-,2016-05-15T05:57:32Z,2018-06-25T09:00:30Z,25680 Highway 290,"Pizza,Restaurant,International restaurants,Pizza Place and Salad Place,Salad Place,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Cypress,US,us/tx/cypress/25680highway290/1476278484,29.97574,-95.69769,,7,7,USD,834 2 Topping Cheese Pizza,Candelari's Pizzeria,77429,USD,25,40,TX
AVwci6uZ_7pvs4fzwSM-,2016-05-15T05:57:32Z,2018-06-25T09:00:30Z,25680 Highway 290,"Pizza,Restaurant,International restaurants,Pizza Place and Salad Place,Salad Place,Italian restaurants,Pizza Place,Restaurants",Accommodation & Food Services,Cypress,US,us/tx/cypress/25680highway290/1476278484,29.97574,-95.69769,,6,6,USD,Kid39s Take 39n Make Pizza Kit,Candelari's Pizzeria,77429,USD,25,40,TX
AVwc2s8BByjofQCxi681,2015-11-19T22:29:31Z,2018-06-24T15:32:27Z,210 E 3rd St,"Restaurant,Pizza Place",Accommodation & Food Services,Long Beach,US,us/ca/longbeach/210e3rdst/1919250474,33.770329,-118.19072,,15,15,USD,Sausage and Mushroom Pizza,Michael's Pizzeria,90802,USD,25,40,CA
AVwc2s8BByjofQCxi681,2015-11-19T22:29:31Z,2018-06-24T15:32:27Z,210 E 3rd St,"Restaurant,Pizza Place",Accommodation & Food Services,Long Beach,US,us/ca/longbeach/210e3rdst/1919250474,33.770329,-118.19072,,20,20,USD,Italian Meat Lovers Pizza,Michael's Pizzeria,90802,USD,25,40,CA
AVwc2s8BByjofQCxi681,2015-11-19T22:29:31Z,2018-06-24T15:32:27Z,210 E 3rd St,"Restaurant,Pizza Place",Accommodation & Food Services,Long Beach,US,us/ca/longbeach/210e3rdst/1919250474,33.770329,-118.19072,,15,15,USD,Artichoke and Goat Cheese Pizza,Michael's Pizzeria,90802,USD,25,40,CA
AVwc2s8BByjofQCxi681,2015-11-19T22:29:31Z,2018-06-24T15:32:27Z,210 E 3rd St,"Restaurant,Pizza Place",Accommodation & Food Services,Long Beach,US,us/ca/longbeach/210e3rdst/1919250474,33.770329,-118.19072,,14,14,USD,Margherita Pizza,Michael's Pizzeria,90802,USD,25,40,CA
AVwdFssA_7pvs4fz2JG1,2016-03-23T03:05:28Z,2018-06-24T02:21:44Z,8725 W Higgins Rd,"Restaurant,Pizza Place Northwest Side,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/8725whigginsrd/-1044420947,41.985371,-87.845028,,19.95,19.95,USD,Super Veggie Deep Dish Pizza,Gino's East,60631,USD,25,40,IL
AVwdFssA_7pvs4fz2JG1,2016-03-23T03:05:28Z,2018-06-24T02:21:44Z,8725 W Higgins Rd,"Restaurant,Pizza Place Northwest Side,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/8725whigginsrd/-1044420947,41.985371,-87.845028,,14.45,14.45,USD,Medium Thin Crust Cheese Pizza,Gino's East,60631,USD,25,40,IL
AVwdFssA_7pvs4fz2JG1,2016-03-23T03:05:28Z,2018-06-24T02:21:44Z,8725 W Higgins Rd,"Restaurant,Pizza Place Northwest Side,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/8725whigginsrd/-1044420947,41.985371,-87.845028,,13.95,13.95,USD,Small Deep Dish Cheese Pizza,Gino's East,60631,USD,25,40,IL
AVwdFssA_7pvs4fz2JG1,2016-03-23T03:05:28Z,2018-06-24T02:21:44Z,8725 W Higgins Rd,"Restaurant,Pizza Place Northwest Side,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/8725whigginsrd/-1044420947,41.985371,-87.845028,,17.45,17.45,USD,Large Thin Crust Cheese Pizza,Gino's East,60631,USD,25,40,IL
AVwdFssA_7pvs4fz2JG1,2016-03-23T03:05:28Z,2018-06-24T02:21:44Z,8725 W Higgins Rd,"Restaurant,Pizza Place Northwest Side,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/8725whigginsrd/-1044420947,41.985371,-87.845028,,16.95,16.95,USD,Medium Deep Dish Cheese Pizza,Gino's East,60631,USD,25,40,IL
AVwdFssA_7pvs4fz2JG1,2016-03-23T03:05:28Z,2018-06-24T02:21:44Z,8725 W Higgins Rd,"Restaurant,Pizza Place Northwest Side,Pizza Place",Accommodation & Food Services,Chicago,US,us/il/chicago/8725whigginsrd/-1044420947,41.985371,-87.845028,,17.45,17.45,USD,Meaty Legend Thin Crust Pizza,Gino's East,60631,USD,25,40,IL
AVwcw1yNByjofQCxh6ks,2016-03-24T10:21:54Z,2018-06-24T02:21:10Z,3311 Adams Ave,"Pizza,Restaurant,Vegetarian,Pizza Place,Vegan",Accommodation & Food Services,San Diego,US,us/ca/sandiego/3311adamsave/266238147,32.763088,-117.12255,http://www.singlepage.com/zia-gourmet-pizza,3.5,3.5,USD,Banana Split Pizza,Zia Gourmet Pizza,92116,USD,0,25,CA
AVwcoaIH_7pvs4fzxQsz,2016-06-08T16:06:47Z,2018-06-24T02:20:26Z,1531 W Taylor St,"Pizza,Italian Restaurant,Restaurant,Pizza Restaurants,Italian,Pizza Place,Restaurants",Accommodation & Food Services,Chicago,US,us/il/chicago/1531wtaylorst/-982633466,41.869288,-87.664751,http://www.singlepage.com/pompei-pizza,9.35,9.35,USD,Pizza Pompei,Pompei,60607,USD,0,25,IL
AVwdUOgq_7pvs4fz4ltZ,2016-04-05T02:02:05Z,2018-06-24T02:19:47Z,3880 Rib Mountain Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Wausau,US,us/wi/wausau/3880ribmountaindr/-991318967,44.92144,-89.65228,,15.49,15.49,USD,Garden of Eatinampapos Pizza,Rocky Rococo,54401,USD,0,25,WI
AVwdUOgq_7pvs4fz4ltZ,2016-04-05T02:02:05Z,2018-06-24T02:19:47Z,3880 Rib Mountain Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Wausau,US,us/wi/wausau/3880ribmountaindr/-991318967,44.92144,-89.65228,,10.49,10.49,USD,Thin Crust Round 5Topping Pizza,Rocky Rococo,54401,USD,0,25,WI
AVwdUOgq_7pvs4fz4ltZ,2016-04-05T02:02:05Z,2018-06-24T02:19:47Z,3880 Rib Mountain Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Wausau,US,us/wi/wausau/3880ribmountaindr/-991318967,44.92144,-89.65228,,15.59,15.59,USD,The Works Thin Crust Pizza,Rocky Rococo,54401,USD,0,25,WI
AVwdUOgq_7pvs4fz4ltZ,2016-04-05T02:02:05Z,2018-06-24T02:19:47Z,3880 Rib Mountain Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Wausau,US,us/wi/wausau/3880ribmountaindr/-991318967,44.92144,-89.65228,,13.49,13.49,USD,Medium Pan Cheese Pizza,Rocky Rococo,54401,USD,0,25,WI
AVwdUOgq_7pvs4fz4ltZ,2016-04-05T02:02:05Z,2018-06-24T02:19:47Z,3880 Rib Mountain Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Wausau,US,us/wi/wausau/3880ribmountaindr/-991318967,44.92144,-89.65228,,15.49,15.49,USD,Uncle Salampaposs Pizza,Rocky Rococo,54401,USD,0,25,WI
AVwdUOgq_7pvs4fz4ltZ,2016-04-05T02:02:05Z,2018-06-24T02:19:47Z,3880 Rib Mountain Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Wausau,US,us/wi/wausau/3880ribmountaindr/-991318967,44.92144,-89.65228,,17.59,17.59,USD,Medium Motherload Pizza,Rocky Rococo,54401,USD,0,25,WI
AVwdUOgq_7pvs4fz4ltZ,2016-04-05T02:02:05Z,2018-06-24T02:19:47Z,3880 Rib Mountain Dr,"Restaurant,Pizza Place",Accommodation & Food Services,Wausau,US,us/wi/wausau/3880ribmountaindr/-991318967,44.92144,-89.65228,,10.49,10.49,USD,Thin Crust Round Cheese Pizza,Rocky Rococo,54401,USD,0,25,WI
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,10.5,10.5,USD,Whole Wheat Personal Cheese Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,16.75,16.75,USD,Sicilian Cheese Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,13.5,13.5,USD,Whole Wheat Personal 1 Topping Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,20,20,USD,White Broccoli or Spinach Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,3.85,3.85,USD,Vegetable Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,4.85,4.85,USD,Meat Stuffed Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,3.75,3.75,USD,White Spinach Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,2.75,2.75,USD,Marinara Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,9,9,USD,Pasta Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,4,4,USD,Chicken Caesar Salad Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,2.75,2.75,USD,Cheese Pizza Slice,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,14.25,14.25,USD,Gluten Free 1 Topping Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,12.5,12.5,USD,Personal 1 Topping Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,3.85,3.85,USD,Taco Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,9.5,9.5,USD,Personal Size Cheese Pizza,Mario's Pizzeria,11783,USD,0,25,NY
AVwePSEs_7pvs4fzBP-k,2016-03-30T04:23:09Z,2018-06-24T02:19:38Z,3842 Sunrise Hwy,"Restaurant,Pizza Place",Accommodation & Food Services,Seaford,US,us/ny/seaford/3842sunrisehwy/-1935986707,40.674464,-73.490065,,20.25,20.25,USD,Taco Pizza,Mario's Pizzeria,11783,USD,0,25,NY
